Name,Condition,Process-Heat treatment,Coded,Mg,Nd,Ce,La,Zn,Sn,Al,Ca,Zr,Ag,Ho,Mn,Y,Gd,Cu,Si,Li,Yb,Th,Sb,Pr,Ga,Be,Fe,Ni,Sc,Tb,Dy,Er,Sr,Bi,Sum,YS(MPa),UTS(MPa),Ductility,DOI
Magnesium AZ91C-T4, Cast T4,"Cast (Any cast type, then heat treated)",5,90.07,0,0,0,0.7,0,8.7,0,0,0,0,0.13,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,90,275,15,
Magnesium AZ91C-T6, Cast T6,"Cast (Any cast type, then heat treated)",5,90.07,0,0,0,0.7,0,8.7,0,0,0,0,0.13,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,275,6,
AZ91C,cast F,"Cast (Die cast, HPDC, fast cool)",4,90.07,0,0,0,0.7,0,8.7,0,0,0,0,0.13,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,97,166,2,
AZ91C,cast T4,"Cast (Any cast type, then heat treated)",5,90.07,0,0,0,0.7,0,8.7,0,0,0,0,0.13,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,97,276,11,
AZ91C,cast T6,"Cast (Any cast type, then heat treated)",5,90.07,0,0,0,0.7,0,8.7,0,0,0,0,0.13,0,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,131,276,5,
Mg-9Al-1Zn-5Nd,extruded (340C),Extruded,1,86.1,4.3,0,0,1.1,0,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,379,426,13,
ML19,cast T6,"Cast (Any cast type, then heat treated)",5,94.8,2.1,0,0,0.4,0,0.02,0,0.52,0,0,0,2.1,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,195,275,3,
ML19,cast T6,"Cast (Any cast type, then heat treated)",5,94.71,2.3,0,0,0.41,0,0.02,0,0.5,0,0,0,2,0,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,175,255,3,
Magnesium EZ33A-T5, Cast T5,"Cast (Any cast type, then heat treated)",5,93,3.25,0.1,0.25,2.55,0,0,0,0.75,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,125,160,2,
Magnesium AE42-F, Die Cast F,"Cast (Die cast, HPDC, fast cool)",4,93.4,0.8,0.8,0.8,0,0,4,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,100,145,234,11,
AE42,high pressure die-cast (350C),"Cast (Die cast, HPDC, fast cool)",4,94.4302,0,0,0,0.002,0,4.58,0,0,0,0,0.237,0,0,0.0008,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,166,2.1,
AE42,high pressure die-cast (350C),"Cast (Die cast, HPDC, fast cool)",4,94.4302,0,0,0,0.002,0,4.58,0,0,0,0,0.237,0,0,0.0008,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,115,240,17.5,
WE43A-T5 Magnesium,T5,"Cast (Any cast type, then heat treated)",5,91.8911245,1.13,1.13,1.13,0,0,0,0,0.70281124,0,0,0,4.01606426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,160,270,5.2,
AZ91-2RE,as-cast (730C),"Cast  (sand, slow cool)",3,89.824,0.288,0.944,0.505,0.823,0,7.28,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0.186,0,0,0,0,0,0,0,0,0,0,100,105,169,3.14,
Magnesium WE54-T6, Cast T6,"Cast (Any cast type, then heat treated)",5,90.625,3,0,0,0.2,0,0,0,0.7,0,0,0.15,5.125,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,225,280,4,
Magnesium AZ91E-F, Cast F,"Cast (Die cast, HPDC, fast cool)",4,90.125,0,0,0,0.7,0,8.7,0,0,0,0,0.26,0,0,0.015,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,97,165,2.5,
Magnesium AZ91E-T4, Cast T4,"Cast (Any cast type, then heat treated)",5,90.125,0,0,0,0.7,0,8.7,0,0,0,0,0.26,0,0,0.015,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,90,275,15,
Magnesium AZ91E-T6, Cast T6,"Cast (Any cast type, then heat treated)",5,90.125,0,0,0,0.7,0,8.7,0,0,0,0,0.26,0,0,0.015,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,145,275,6,
WE54A,as-cast T6,"Cast (Any cast type, then heat treated)",5,90.78,1,1,1,0.2,0,0,0,0.7,0,0,0.15,5.13,0,0.03,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,170,170,7.5,
Magnesium EQ-21A-T6, Sand/Permanent Mold Castings T6,"Cast  (sand, slow cool)",3,95.475,2.25,0,0,0,0,0,0,0.7,1.5,0,0,0,0,0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,193,234,2,
AZ91D,die-cast (576C),"Cast (Die cast, HPDC, fast cool)",4,90.115,0,0,0,0.7,0,9,0,0,0,0,0.15,0,0,0.015,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,124,170,3,
AZ91D,as-cast (576C),"Cast  (sand, slow cool)",3,90.115,0,0,0,0.7,0,9,0,0,0,0,0.15,0,0,0.015,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,170,2,
AZ91D,rheocast (576C),"Cast (Any cast type, then heat treated)",5,90.115,0,0,0,0.7,0,9,0,0,0,0,0.15,0,0,0.015,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,83,92,0.3,
AZ91D,"as-cast, extruded (576C)",Extruded,1,90.115,0,0,0,0.7,0,9,0,0,0,0,0.15,0,0,0.015,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,226,313,15.6,
AZ91D,"rheocast, extruded (576C)","Cast (Any cast type, then heat treated)",5,90.115,0,0,0,0.7,0,9,0,0,0,0,0.15,0,0,0.015,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,215,296,10.2,
Mg-3Al-0.2Ce,Extrusion,Extruded,1,95.505,0,0.26,0,0.01,0,3.7,0,0,0,0,0.02,0,0,0.005,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,110,240,17.3,
Magnesium ZK21A-F, Extruded Solid Shapes F,Extruded,1,96.575,0,0,0,2.3,0,0,0.5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,195,260,4,
Magnesium AM60B-F, Die Cast F,"Cast (Die cast, HPDC, fast cool)",4,93.355,0,0,0,0.22,0,6,0,0,0,0,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,131,241,13,
Magnesium AZ91A-F, Die Cast F,"Cast (Die cast, HPDC, fast cool)",4,90.045,0,0,0,0.675,0,9,0,0,0,0,0.13,0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,230,3,
Magnesium AM60A-F, Die Cast F,"Cast (Die cast, HPDC, fast cool)",4,93.365,0,0,0,0.22,0,6,0,0,0,0,0.365,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,131,241,13,
AZ61,Extrusion F,Extruded,1,92.775,0,0,0,1,0,6,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,180,260,7,
AZ61,Forgings F,Wrought - rolled and Forging,6,92.775,0,0,0,1,0,6,0,0,0,0,0.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,160,275,7,
Magnesium AZ91B-F, Die Cast F,"Cast (Die cast, HPDC, fast cool)",4,89.345,0,0,0,0.675,0,9,0,0,0,0,0.13,0,0,0.35,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,230,3,
Magnesium AZ91D-F, Cast F,"Cast (Die cast, HPDC, fast cool)",4,90.065,0,0,0,0.675,0,9,0,0,0,0,0.13,0,0,0.03,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,150,230,3,
Mg-6Al-1RE,as-cast (730C),"Cast  (sand, slow cool)",3,92.805,0.142,0.469,0.245,0.634,0,5.59,0,0,0,0,0.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,101,183,6.93,
WE54A-T6 Magnesium,T6,"Cast (Any cast type, then heat treated)",5,91.36945308,0.92,0.92,0.92,0,0,0,0,0.70245861,0,0,0,5.16808831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,180,270,4.3,
WE54A-T5 Magnesium,T5,"Cast (Any cast type, then heat treated)",5,91.36945308,0.92,0.92,0.92,0,0,0,0,0.70245861,0,0,0,5.16808831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,180,300,5.6,
ISO-WD32350-O Magnesium,O,"Cast (Any cast type, then heat treated)",5,96.99097291,0,0,0,2.05616851,0,0,0,0,0,0,0.95285858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,140,250,9,
ISO-WD32350-F Magnesium,F,"Cast (Die cast, HPDC, fast cool)",4,96.99097291,0,0,0,2.05616851,0,0,0,0,0,0,0.95285858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,170,260,10,
ISO-WD32350-H24 Magnesium,H24,"Cast (Any cast type, then heat treated)",5,96.99097291,0,0,0,2.05616851,0,0,0,0,0,0,0.95285858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,180,290,5.7,
ZK61A-T5 Magnesium,T5,"Cast (Any cast type, then heat treated)",5,93.18637274,0,0,0,6.01202405,0,0,0,0.80160321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,180,290,5.8,
ZK61A-T6 Magnesium,T6,"Cast (Any cast type, then heat treated)",5,93.18637274,0,0,0,6.01202405,0,0,0,0.80160321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,310,7.1,
WE54,as-extruded (300C),Extruded,1,91.89,1.68,0.1,0,0,0,0,0,0.26,0,0,0,5.29,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,0,0,100,510,510,2.7,
EZ33,Sand Cast: T5,"Cast (Any cast type, then heat treated)",5,93.4,0.7,1.8,0.7,2.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,95,140,3,
EZ33,Chilled Cast: T5,"Cast (Any cast type, then heat treated)",5,93.4,0.7,1.8,0.7,2.7,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,155,3,
"Magnesium, Elektron ZW3, F",Elektron ZW3 F,"Cast (Die cast, HPDC, fast cool)",4,96.14614615,0,0,0,3.25325325,0,0,0,0.6006006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,237.5,317.5,17.5,
ZK60,as-cast F,"Cast (Die cast, HPDC, fast cool)",4,93.9,0,0,0,5.54,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,196,275,5,
ZK60,as-cast T5,"Cast (Any cast type, then heat treated)",5,93.9,0,0,0,5.54,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,265,314,4,
ZK60,extruded (423K),Extruded,1,93.9,0,0,0,5.54,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,288,371,18,
YKN0,Extrusion,Extruded,1,94.51,0,0,0,0,0,0,0,0.53,0,0,0,4.95,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,153,231,29.1,
ZA142,"die cast, casting at 700C, mold at 390C","Cast (Die cast, HPDC, fast cool)",4,84.65,0,0,0,13.4,0,1.73,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,118,145,1.2,
Mg-9Al-10.7zn-0.15Mn-10vol%Sic (15um),extruded (400C),Extruded,1,80.15,0,0,0,10.7,0,9,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,135,0.47,
Mg-9Al-10.7zn-0.15Mn-10vol%Sic (20um),extruded (400C),Extruded,1,80.15,0,0,0,10.7,0,9,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,117,120,0.24,
Mg-9Al-10.7zn-0.15Mn-10vol%Sic (25um),extruded (400C),Extruded,1,80.15,0,0,0,10.7,0,9,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,117.5,127,0.33,
Mg-9Al-10.7zn-0.15Mn-10vol%Sic (38um),extruded (400C),Extruded,1,80.15,0,0,0,10.7,0,9,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,110,120,0.45,
Mg-9Al-10.7zn-0.15Mn-10vol%Sic (50um),extruded (400C),Extruded,1,80.15,0,0,0,10.7,0,9,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,105,110,0.23,
ZA102,"die cast, casting at 700C, mold at 390C","Cast (Die cast, HPDC, fast cool)",4,88.18,0,0,0,9.7,0,1.87,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,93,140,1.96,
Mg-Li-Zn-Y(2),Extrusion,Extruded,1,81.29,0,0,0,9.25,0,0,0,0,0,0,0,1.79,0,0,0,7.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,166,247,17.1,
ZM91,Extrusion,Extruded,1,90.17,0,0,0,8.82,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,225,327,14.4,
ZM91,Cast T6,"Cast (Any cast type, then heat treated)",5,90.17,0,0,0,8.82,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,343,374,2.55,
ZA84-0.5RE,As cast,"Cast (Die cast, HPDC, fast cool)",4,87.25,0.15,0.15,0.15,8.01,0,3.94,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,110,145,4.3,
ZA84-1.5RE,As cast,"Cast (Die cast, HPDC, fast cool)",4,86.16,0.53,0.53,0.53,7.92,0,4.07,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,120,165,4,
ZA82,"die cast, casting at 700C, mold at 390C","Cast (Die cast, HPDC, fast cool)",4,90.15,0,0,0,7.67,0,1.93,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,140,2.2,
Mg-Zn-Mn-Sn (3),Extrusion,Extruded,1,90.56,0,0,0,6.17,2.29,0,0,0,0,0,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,250,323,12.5,
HP2/37,,"Cast (Die cast, HPDC, fast cool)",4,96.25,1.87,0.62,0.45,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,144,162.1,2.6,
AZ31-5Li   -  Li5 (45 rotation),Extrusion,Extruded,1,91.62,0,0,0,0.79,0,2.53,0,0,0,0,0.27,0,0,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,161,229,18,https://doi.org/10.1016/j.jma.2017.09.001
AZ31-5Li   -  Li5 (TD rotation),Extrusion,Extruded,1,91.62,0,0,0,0.79,0,2.53,0,0,0,0,0.27,0,0,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,112,210,31,https://doi.org/10.1016/j.jma.2017.09.001
Z6(1),Extrusion,Extruded,1,91.62,0,0,0,0.79,0,2.53,0,0,0,0,0.27,0,0,0,0,4.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,113,242,25,
AZ31-1Li   -  Li1 (45 rotation),Extrusion,Extruded,1,95.4,0,0,0,0.76,0,2.52,0,0,0,0,0.39,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,168,246,14,https://doi.org/10.1016/j.jma.2017.09.001
AZ31-1Li   -  Li1 (TD rotation),Extrusion,Extruded,1,95.4,0,0,0,0.76,0,2.52,0,0,0,0,0.39,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,116,227,26,https://doi.org/10.1016/j.jma.2017.09.001
AZ31-3Li   -  Li3 (ED rotation),Extrusion,Extruded,1,95.4,0,0,0,0.76,0,2.52,0,0,0,0,0.39,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,109,243,21,https://doi.org/10.1016/j.jma.2017.09.001
AZ91,"conventional planar flow casting, extruded (300C)",Extruded,1,90.15,0,0,0,0.7,0,9,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,203,322,9,
AZ91,"conventional planar flow casting,, extruded (300C), superplastic deformation ",Extruded,1,90.15,0,0,0,0.7,0,9,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,203,322,3,
AZ91RS,"extruded (300C), superplastic deformation",Extruded,1,90.15,0,0,0,0.7,0,9,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,229,302,6,
HP2/45,,"Cast (Die cast, HPDC, fast cool)",4,96.54,1.89,0.56,0.33,0.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,138.8,153,2.62,
HP2/58,,"Cast (Die cast, HPDC, fast cool)",4,95.59,1.29,0.51,1.94,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,157.2265375,180.25615,1.45629625,
HP2/55,,"Cast (Die cast, HPDC, fast cool)",4,96.93,1.37,0.54,0.5,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,134.8153875,160.05285,3.188326,
HP2/76,,"Cast (Die cast, HPDC, fast cool)",4,94.68,1.59,1.59,1.5,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,173.9691875,186.59005,1.386473,
HP2/92,,"Cast (Die cast, HPDC, fast cool)",4,96.37,0.85,0.23,1.93,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,139.185725,164.36935,1.95439875,
HP2/68,,"Cast (Die cast, HPDC, fast cool)",4,97,1.59,0.51,0.31,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,141.514075,166.213325,3.5387685,
HP2/10,,"Cast (Die cast, HPDC, fast cool)",4,97.09,1.43,0.56,0.33,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,123.9,150.9,3,
HP2/6,,"Cast (Die cast, HPDC, fast cool)",4,96.79,0.82,0.29,1.51,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,136.3,172.8,4,
HP2/20,,"Cast (Die cast, HPDC, fast cool)",4,95.27,3.67,0.26,0.26,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,151.7,166.6,2.2,
"Magnesium, AS41B, cast, F",AS41Bcast F,"Cast (Die cast, HPDC, fast cool)",4,94.15,0,0,0,0,0,4.325,0,0,0,0,0.525,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,135,231,11,
HP2/195 ,,"Cast (Die cast, HPDC, fast cool)",4,96.59,1.01,0.01,2.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,152.7994,169.0236,2.635171333,
HP2/191 ,,"Cast (Die cast, HPDC, fast cool)",4,97.29,0.18,0.01,2.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,136.1634,171.640675,3.30212375,
HP2/205,,"Cast (Die cast, HPDC, fast cool)",4,97.42,0.17,2.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,134.0848125,160.171275,3.757381,
HP2/199,,"Cast (Die cast, HPDC, fast cool)",4,96.9,0.01,0.39,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,143.4565333,179.3144667,3.618842333,
HP2/197,,"Cast (Die cast, HPDC, fast cool)",4,97.22,0.01,0.09,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,130.3275625,164.4487,2.65258075,
HP2/189 ,,"Cast (Die cast, HPDC, fast cool)",4,97.43,0.01,0.01,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,128.3733375,169.7509,3.34853875,
HP2/196,,"Cast (Die cast, HPDC, fast cool)",4,97.44,0.01,0.01,2.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,132.1282333,164.2361,2.805392333,
HP2/213,,"Cast (Die cast, HPDC, fast cool)",4,97.12,0.01,0.65,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,144.7911625,175.4645,3.050102,
HP2/212,,"Cast (Die cast, HPDC, fast cool)",4,97.03,0.01,1.26,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,142.15605,172.11045,3.1408145,
HP2/210,,"Cast (Die cast, HPDC, fast cool)",4,96.97,0.01,2.43,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,137.7224625,161.648325,2.476855,
HP2/203,,"Cast (Die cast, HPDC, fast cool)",4,97.51,0.01,2.47,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,129.562075,153.6581,3.00445075,
Mg-Mn-Ce (4),Extrusion,Extruded,1,98.54,0,0.43,0,0,0,0,0,0,0,0,1.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,142.8,266.5,15.4,
LA141,"Sheet, Plate T7",Wrought - rolled and Forging,6,84.65,0,0,0,0,0,1.2,0,0,0,0,0.15,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,95,115,10,
ACa54,as-extruded (300C),Extruded,1,91.39,0,0,0,0,0,5.07,3.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,470,493,7.2,
Mg-Al-RE,Extrusion,Extruded,1,86.6,1.66,2.9,2.67,0.58,0,5.28,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,100,84,156,5.6,
WE43,as-extruded (330C),Extruded,1,92.7,2.28,0,0,0,0,0,0,0.45,0,0,0,4.11,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,100,447,447,4.4,
AZ91D,Cast T8,"Cast (Any cast type, then heat treated)",5,88.7,0,0,0,1,0,9.7,0,0,0,0,0.5,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,95,140,33,
Mg-Al-Zn-Mn-Bi,As cast,"Cast (Die cast, HPDC, fast cool)",4,88,0,0,0,0.8,0,9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,184,265,4.4,
Mg-Al-Zn-Mn-Bi,As cast,"Cast (Die cast, HPDC, fast cool)",4,89,0,0,0,0.8,0,9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,166,250,4.6,
Mg-Al-Zn-Mn-Bi,As cast,"Cast (Die cast, HPDC, fast cool)",4,89.5,0,0,0,0.8,0,9,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,100,132,232,4.7,
Mg-Y-Zr-Nd,As cast,"Cast (Die cast, HPDC, fast cool)",4,92.5,0.5,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,132,190,6.5,
Mg-Y-Zr-Nd,Extrusion,Extruded,1,92.5,0.5,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,200,260,12,
M1,"Sheet, Plate F","Cast (Any cast type, then heat treated)",5,98.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,200,4,
M1,Extrusion F,Extruded,1,98.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,130,230,4,
M1,Forgings F,Wrought - rolled and Forging,6,98.5,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,105,200,4,
WE54A,Cast T9,"Cast (Any cast type, then heat treated)",5,90.5,1,1,1,0,0,0,0,1,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,170,225,7.5,
ZK61,Extrusions F,Extruded,1,93.2,0,0,0,6,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,210,285,6,
ZK61,T5,"Cast (Any cast type, then heat treated)",5,93.2,0,0,0,6,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,240,305,4,
ZK61,Forgings T5,Wrought - rolled and Forging,6,93.2,0,0,0,6,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,160,275,7,
YKN1,Extrusion,Extruded,1,93.16,1.01,0,0,0,0,0,0,0.74,0,0,0,5.08,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,216,273,24.2,
"Magnesium, WE54A, cast",WE54Acast,"Cast (Die cast, HPDC, fast cool)",4,92.31549581,1.775298,0,0,0,0,0,0,0.7101192,0,0,0,5.19908699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,205,280,4,
"Magnesium, WE54A, T6",WE54A T6,"Cast (Any cast type, then heat treated)",5,92.31549581,1.775298,0,0,0,0,0,0,0.7101192,0,0,0,5.19908699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,207.5,285,4,
"Magnesium, WE43B, cast, T6",WE43Bcast T6,"Cast (Any cast type, then heat treated)",5,92.9726997,2.27502528,0,0,0,0,0,0,0.70778564,0,0,0,4.04448938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,182,270.5,9.5,
